candidate_id,score,rationale,stratum
CAND_0047324,0.0,"Entire career is non-technical marketing and content roles at Wipro, TCS, and Pied Piper (fictional company), with no engineering, ML, or IR experience whatsoever.",random
CAND_0047328,0.2,"7.2 years of full-stack/DevOps work entirely at Accenture and Mphasis (consulting/IT services), with no production ML or IR work — the 'Learning to Rank' advanced skill is unsupported by any role description showing actual ranking system experience.",consulting_only
CAND_0047332,0.2,"Career is Java/Android backend across Wipro, Cognizant (IT services), and Stark Industries (fictional company), with no production ML or IR work despite an NLP skill listing — honeypot signals present.",honeypot_flagged
CAND_0047393,0.4,"Has a Flipkart (product company) tenure and lists FAISS as advanced (19 months) and MLOps at 60 months, but all role descriptions show Java Spring Boot backend and frontend engineering with no actual ML/ranking system work, suggesting keyword inflation on the IR-relevant skills.",random
CAND_0047405,0.0,"Non-technical operations/marketing career with stints at Initech and Dunder Mifflin (both fictional companies), no engineering or ML experience, and skills are Six Sigma and Excel with no credible AI/IR signal.",random
CAND_0047463,0.2,"9.4 years across DevOps/frontend roles at Zomato, Cognizant, Wayne Enterprises (fictional), and Accenture with no IR or ranking experience — top skills are LoRA, Speech Recognition, and Computer Vision, which are the wrong ML domain for this role.",random
CAND_0047466,0.4,"6.2 years building data pipelines with some ML exposure (XGBoost, clustering at Zoho) and an advanced Weaviate skill (26 months), but the primary advanced skills are Object Detection and YOLO (computer vision domain), and there is no production ranking/retrieval system experience.",top_retrieval_bm25
CAND_0047478,0.0,"Graphic Designer/Sales/Project Manager career entirely at Infosys and fictional companies (Dunder Mifflin, Wayne Enterprises) with no technical or ML engineering work at all.",top_retrieval_dense
CAND_0047548,0.0,"10.5 years in Marketing Manager, Sales, and HR roles at Infosys, Wipro, and fictional companies (Initech, Stark Industries), with no engineering depth — the AI/ML skills listed (Diffusion Models, Terraform) are entirely unsupported by any role description.",random
CAND_0047558,0.0,"Despite 14 years of experience, this profile is entirely non-technical: career spans marketing, operations, and sales roles at Infosys and Wayne Enterprises (fictional company), with skills like Tally and Illustrator and no ML, IR, or engineering work.",title_match_strong
CAND_0047605,0.0,Only 2.4 years of experience as a Graphic Designer and HR Manager at Wayne Enterprises (fictional company) with skills in Marketing and Sales at beginner level — zero engineering or ML relevance.,random
CAND_0047606,0.0,"Career is entirely non-technical (Business Analyst, Sales Executive, Civil Engineer, Project Manager) spanning IT-services firm Wipro and fictional companies Pied Piper and Stark Industries, with no ML or IR experience despite a claimed Ph.D in Machine Learning from a tier_4 institution.",top_anti_persona_sim
CAND_0047633,0.2,"Entire 4.9-year career is at TCS (IT-services, a stated negative signal) as a Java Developer with no production ML or IR work, and the AI skills (LangChain advanced, Diffusion Models) appear inflated with no evidence of shipped ranking or retrieval systems.",consulting_only
CAND_0047656,0.0,"14-year career entirely in HR Manager and Accountant roles at fictional companies (Pied Piper, Initech, Wayne Enterprises) with no engineering or ML work whatsoever.",low_behavioral
CAND_0047673,0.2,"9.4 years of backend/cloud engineering experience including a stint at Zomato (product company), but career is frontend/DevOps/mobile with no ML, embeddings, retrieval, or ranking work, and skills show Agile, Excel, and Salesforce CRM with no NLP or IR tools.",random
CAND_0047680,0.2,"4.6 years split between HCL (IT-services) and Stark Industries (fictional company) doing frontend and Java backend work, with self-described AI/ML exposure only at self-learner level and no production retrieval or ranking systems shipped.",title_mismatch
CAND_0047684,0.0,"7-year career entirely as Project Manager and HR Manager at Wipro (IT-services, a stated disqualifier) with skills limited to SAP, PowerPoint, and Excel — no engineering or ML relevance.",random
CAND_0047721,0.9,"7 years of production ML experience at Microsoft and Observe.AI building sentence-transformer-based recommendation systems and evolving e-commerce search from hand-tuned scoring to learning-to-rank, with expert-level skills in Learning to Rank, BM25, FAISS, NLP, and an IIT Kharagpur degree — highly aligned with the role's core requirements.",top_retrieval_bm25
CAND_0047752,0.0,"11.9-year career spans Civil Engineer, HR Manager, Marketing Manager, and Accountant roles at fictional companies (Pied Piper, Stark Industries) and manufacturing firms, with no engineering or ML experience despite CNN listed as a skill.",random
CAND_0047758,0.0,"Marketing Manager with entire career in non-technical roles (brand, SEO, content) at Dunder Mifflin (fictional honeypot) and Wipro IT services, with zero ML/IR/engineering work despite a Ph.D in ML on paper.",random
CAND_0047872,0.2,"General software engineer with 4.9 years across web/cloud/DevOps at Accenture and Wayne Enterprises (fictional honeypot), with only self-learner-level AI exposure and no production ML, retrieval, or ranking experience.",top_retrieval_dense
CAND_0047884,0.0,"Operations/Business Analyst career entirely in non-technical management roles at Pied Piper (fictional honeypot), Stark Industries (fictional honeypot), and TCS IT services, with no ML or IR engineering whatsoever.",top_anti_persona_sim
CAND_0047931,0.0,"Content Writer/Accountant/Project Manager career with zero engineering or ML work; despite an M.Sc from Stanford listed, all roles are at Dunder Mifflin (fictional honeypot), Initech (fictional honeypot), and accounting/marketing functions.",tier1_education
CAND_0047945,0.2,"8.3 years as mobile developer, QA engineer, and cloud engineer (primarily at Cognizant IT services and Accenture), with only a self-learner RAG side project and no production ML, embeddings, or ranking experience.",high_behavioral
CAND_0048016,0.0,Project Manager and Mechanical Engineer career at Wayne Enterprises (fictional honeypot) and Stark Industries (fictional honeypot) with no technical ML or software engineering background relevant to AI/IR roles.,random
CAND_0048079,0.0,Sales Executive for 7.8 years (at Stark Industries/Hooli in non-technical accounting and sales roles) with only recent online RAG/LangChain courses and no production ML or engineering depth.,title_mismatch
CAND_0048088,0.0,Customer Support/Marketing Manager/Accountant career across Infosys IT services and Wipro IT services with no engineering or ML work; MLflow listed as advanced skill is inconsistent with a non-technical career history.,random
CAND_0048157,0.2,"Only 3.6 years experience as mobile developer and QA engineer at Cognizant IT services, with self-learner RAG side project and Qdrant advanced skill claim but no production ML deployment or ranking systems work.",random
CAND_0048166,0.6,"5.2-year ML Engineer at product-stage AI companies (Aganitha, Sarvam AI, BYJU'S) with production recommendation/ranking features, Pinecone and Qdrant advanced skills, IIT Bombay M.S., and hands-on deployment experience — missing deep hybrid retrieval/NDCG ownership but otherwise a solid fit.",top_retrieval_bm25
CAND_0048265,0.4,"NIT Surathkal grad with product-company experience (Niramai, Observe.AI) and relevant tools (RAG, Haystack, LLMs) listed, but actual career work is computer vision and predictive modeling rather than IR/search/ranking, with no evidence of embedding-based retrieval or evaluation metric ownership in production.",top_retrieval_dense
CAND_0048289,0.2,"Nine years of backend/DevOps/mobile experience but currently at Initech (fictional company flagging honeypot risk), heavy IT-services history (Infosys, Tech Mahindra), no production ML or IR work, and AI exposure is entirely self-learner level with no shipping evidence.",title_match_strong
CAND_0048313,0.0,"Entire career is non-technical (HR management, project management, enterprise sales) at Infosys, Wipro, and Wayne Enterprises (fictional company), with no engineering, ML, or IR experience whatsoever.",top_retrieval_dense
CAND_0048380,0.0,"Career spans mechanical engineering, civil engineering, operations, and accounting across Wipro, Dunder Mifflin (fictional), and Wayne Enterprises (fictional x2), with no ML, IR, or software engineering experience relevant to this role.",title_mismatch
CAND_0048434,0.2,"Entire 3.5-year career at Accenture (IT-services consulting) doing analytics engineering and data pipelines, with no production ML or IR experience; advanced skills in QLoRA and Pinecone appear inflated relative to the actual role description of backend analytics dashboards.",title_match_strong
CAND_0048469,0.6,"Shipped production recommendation features at Vedantu (EdTech), ML deployment at Locobuzz (AI/ML product), and NLP pipelines at Zoho (SaaS), with hands-on skills in Qdrant, embeddings, and LoRA demonstrating real product-company ML depth, though experience skews toward CV/recommendation rather than dedicated IR/search/ranking with NDCG-style evaluation.",top_retrieval_bm25
CAND_0048509,0.4,"Strong vector-DB and retrieval tooling skills (Pinecone, FAISS, PyTorch) with some product-company exposure at Niramai, but 36 of 50 career months are at Tech Mahindra (IT services) doing predictive modeling rather than IR/search systems, and no evidence of evaluation metric ownership or hybrid retrieval in production.",top_retrieval_bm25
CAND_0048522,0.0,"Career is entirely non-technical (Marketing Manager, Sales Executive, Business Analyst) with two fictional companies (Pied Piper, Stark Industries) and no engineering or ML production experience despite listing AI-adjacent online course activity.",random
CAND_0048578,0.2,"Five years of backend and cloud engineering across fictional companies (Stark Industries, Initech) and CRED, with no production ML work; 'Learning to Rank' is listed as an intermediate skill but no supporting evidence exists in any role description.",title_match_strong
CAND_0048691,0.2,"Eight-plus years predominantly at TCS (52 months, IT services) and Wayne Enterprises (fictional company), doing full-stack and mobile work with no production ML or IR systems; FAISS listed as advanced skill is inconsistent with a career spent on web/mobile development at services firms.",top_retrieval_dense
CAND_0048760,0.4,"Current product-company role at CRED (fintech) and intermediate Milvus experience (20mo) show some relevant exposure to vector infrastructure, but the prior career is QA/DevOps at IT-services firms (Capgemini, Wipro) with AI/ML only at a self-learner level and no production IR or ranking systems built.",high_behavioral
CAND_0048790,0.0,"Entire 9-year career is in enterprise sales and customer support at Infosys and Wipro with zero engineering, ML, or IR work — a non-technical profile with no relevant skills for a Senior AI Engineer role.",random
CAND_0048988,0.4,"Advanced Hugging Face Transformers skill (55 endorsements, 33mo) and product-company experience at Swiggy are positive signals, but the actual career history is mobile development, QA, and frontend work with no documented production retrieval, ranking, or vector search systems.",high_behavioral
CAND_0049005,0.2,"Entire career is .NET development at IT-services firms (Accenture, HCL) with a stint at fictional Dunder Mifflin (honeypot signal), and skills show only peripheral relevance (MLOps listed as advanced but no evidence of production ML or IR work).",top_retrieval_dense
CAND_0049023,0.0,"Only 2 years of experience consisting entirely of content writing and SEO at Wipro with no engineering depth, no ML background, and beginner-level tool skills with minimal endorsements — fundamentally wrong profile for a Senior AI Engineer role.",consulting_only
CAND_0049025,0.0,"Career spans project management, operations, and sales across fictional companies (Hooli, Initech) and Infosys, with no technical engineering or ML work, making this a non-technical profile with zero alignment to the role's requirements.",random
CAND_0049029,0.0,"14-year career is entirely non-technical — content writing, HR management, and mechanical engineering roles at TCS, Wipro, and fictional Dunder Mifflin — with no software engineering, ML, or IR experience whatsoever.",random
CAND_0049088,0.0,"Career is entirely in accounting, marketing, and operations management across multiple fictional companies (Wayne Enterprises, Stark Industries) with no engineering or ML background and skills limited to Agile, CSS, and content writing.",random
CAND_0049127,0.4,"Advanced 'Learning to Rank' skill (13 endorsements, 18mo) is directly relevant, but the actual career is mostly QA/test automation and mobile development at IT-services firms (HCL, Mindtree, Cognizant) plus fictional Hooli, with no documented production IR or embedding systems built.",high_behavioral
CAND_0049204,0.2,"Only 2.6 years of experience in QA/DevOps at a manufacturing company with advanced Diffusion Models skill that is CV-focused rather than IR/NLP, and no evidence of production ML, ranking, or retrieval work relevant to this role.",random
CAND_0049216,0.0,"Career history shows business analyst and content/SEO roles with no engineering or ML experience, current role is at fictional company Pied Piper, and summary explicitly states marketing manager background with only casual ChatGPT curiosity.",title_match_strong
CAND_0049262,0.2,"8+ years of software engineering at product companies (Flipkart, Swiggy) provides legitimate backend depth, but all roles are Android dev, DevOps, QA, and full-stack web with no production IR, embeddings, or ranking systems — only a self-reported RAG side project.",top_retrieval_dense
CAND_0049308,0.0,"Entire 11-year career spans customer support, accounting, HR, and brand design with no engineering or ML work whatsoever, and the summary explicitly describes a marketing manager background with only ChatGPT experimentation.",random
CAND_0049351,0.2,"Has Elasticsearch (24 months, intermediate) and NLP skills listed, and an M.Tech in AI, but career is dominated by 55 months of .NET/cloud work at Accenture plus Java backend roles at Initech (fictional company), with no evidence of production IR or ranking system ownership.",random
CAND_0049370,0.0,"Only 1.6 years of experience in QA test automation (Selenium, pytest) at Swiggy with no ML or IR skills whatsoever, far below the required depth and experience threshold for this role.",random
CAND_0049495,0.0,"Despite listing Diffusion Models and Databricks as skills, the actual career history shows accounting, logistics operations, customer support, and sales roles entirely at TCS and Infosys (IT services), with zero evidence of any engineering or ML work.",top_anti_persona_sim
CAND_0049548,0.0,"HR Manager and Business Analyst roles exclusively at fictional companies (Wayne Enterprises, Dunder Mifflin) with career descriptions showing consulting and accounting work — no engineering, ML, or IR experience of any kind.",title_mismatch
CAND_0049554,0.0,"Only 1 year of experience in brand design/creative direction at Hooli, with summary explicitly stating a marketing manager background and skills limited to TypeScript, Content Writing, and HTML — no ML or engineering relevance.",low_behavioral
CAND_0049606,0.0,"12+ years entirely in HR, accounting, and content writing roles at Stark Industries (fictional), TCS, and Globex with no engineering depth — skills are beginner-level Rust and AWS with no ML or IR signals.",title_mismatch
CAND_0049719,0.0,"10+ years as project manager and content writer at fictional companies (Pied Piper, Wayne Enterprises) with skills limited to Illustrator, Tailwind, and Terraform — no ML, IR, or engineering production experience whatsoever.",honeypot_flagged
CAND_0049743,0.0,"Career is entirely non-technical (Civil Engineer title masking customer support, operations, HR, and project management roles at Acme Corp and Initech) with no ML, NLP, or IR experience, and the summary explicitly describes a marketing manager background with only casual ChatGPT curiosity.",title_match_strong
CAND_0049752,0.0,"Operations Manager with only 3.4 years of experience at Wayne Enterprises (fictional company flag) doing business analyst consulting work, with no ML or IR skills — beginner Java/Go listings and Excel are the only technical signals, and the AI interest is purely course-taking with no production evidence.",top_anti_persona_sim
CAND_0049760,0.0,"11.5-year career spans customer support at Pied Piper (fictional), sales, and accounting roles with a marketing manager self-description in the summary, and skills (BigQuery, Spark, YOLO) show no IR/ranking/NLP production work despite some data tool exposure.",random
CAND_0049798,0.0,"Civil Engineer title masking enterprise sales, mechanical engineering, marketing manager, and customer support roles across Initech and Pied Piper (both fictional companies), with zero ML/NLP/IR skills and a summary explicitly describing a marketing manager background.",low_behavioral
CAND_0049831,0.4,"5.4 years of applied ML at product companies (BYJU'S, Meesho, Glance) covering NLP pipelines, XGBoost/LightGBM modeling, and BM25 listed as an advanced skill with 50 months exposure, but career descriptions focus on forecasting, churn prediction, and sentiment analysis rather than end-to-end ranking/retrieval system ownership, and evaluation metric fluency (NDCG, MAP) is absent.",top_retrieval_bm25
CAND_0049896,0.8,"7.3 years of ML production experience including a RAG chatbot with Pinecone+OpenAI embeddings at Unacademy and a 10M-user content recommendation system using sentence-transformer embeddings at Flipkart, with expert-level Information Retrieval endorsement (51 endorsements, 69 months) and PyTorch/LangChain/LlamaIndex depth — strong hybrid retrieval fit, with the main gap being no explicit NDCG/MAP evaluation framework ownership documented.",random
CAND_0049980,0.0,"14.1-year career is entirely non-ML: customer support lead at Infosys, marketing at Acme Corp, enterprise sales at Stark Industries (fictional company), and SEO content writing at Wipro — all IT-services or non-technical roles — with skills (Photoshop, TypeScript, Snowflake) showing no IR, ranking, or NLP production work.",top_retrieval_dense
CAND_0049992,0.0,"11-year career consists of customer support at TCS (IT-services), marketing manager at Pied Piper (fictional), and graphic design roles, with frontend skills (React, Next.js, CSS, GraphQL) and a marketing manager self-description — no ML, NLP, or IR experience whatsoever.",random
CAND_0050006,0.0,"Career mixes Civil Engineer titles at Pied Piper/Globex (one fictional) with content writing, business analysis at TCS, and a marketing manager background stated in the summary, and skills (Microservices, Marketing, Kubernetes, YOLO, CI/CD) show no NLP, retrieval, or ranking production work.",random
CAND_0050015,0.2,"5.6 years in backend/data engineering (Accenture consulting, PharmEasy) with solid Python/Spark/Kafka infrastructure skills and self-directed ML exposure, but skills listed (CNN, Deep Learning, Speech Recognition, Time Series) have no IR or ranking relevance, and the career history shows no embedding-based retrieval, vector search, or ranking system work.",high_behavioral
CAND_0050019,0.0,"Career spans Accountant, HR Manager, Civil Engineer, and Sales Executive roles at IT services firms (Wipro, Infosys) and fictional company Initech, with zero ML/IR engineering experience and only recent online course dabbling in RAG.",top_anti_persona_sim
CAND_0050093,0.0,"Content Writer with 1.2 years of experience whose only AI exposure is ChatGPT experimentation; skills show OpenCV as 'advanced' for 41 months but the sole career role is customer support at Hooli, indicating keyword inflation with no engineering or ML substance.",random
CAND_0050098,0.0,"Career is entirely graphic design and mechanical engineering at Wayne Enterprises (fictional) and Initech (fictional), with a Civil Engineering degree; GANs listed as 'advanced' is inconsistent with a design/non-technical career and no IR or ML production work exists.",low_behavioral
CAND_0050112,0.0,"14-year career split across Mechanical Engineer, Project Manager, and Marketing Manager roles at Pied Piper (fictional), Infosys, and Globex; no ML or IR engineering experience, and AI interest is limited to ChatGPT productivity experimentation.",title_match_strong
CAND_0050165,0.0,"Entire career is Project Manager, Mechanical Engineer, Civil Engineer, and Marketing Manager at Wayne Enterprises (fictional), Stark Industries (fictional), Wipro, and Infosys, with no software engineering or ML/IR experience whatsoever.",random
CAND_0050219,0.0,Civil Engineer at Acme Corp and Wayne Enterprises (fictional) with 3.4 years; Reinforcement Learning listed as 'advanced' for 29 months is implausible given a civil engineering career with zero ML or software engineering background.,random
CAND_0050232,0.2,"9.4 years of software engineering (web/backend: Python/Django, Node.js, Java) with stints at product companies (Flipkart, Globex) provides adjacent engineering depth, but AI experience is limited to self-learner courses and a small RAG side project with no production IR, ranking, or embedding system work.",random
CAND_0050254,0.2,"6.6 years at product companies (Hooli, Razorpay) with Sentence Transformers listed as 'advanced' for 56 months is a positive signal, but all career role descriptions are conventional web/backend (React, Java Spring Boot) with no production retrieval, ranking, or evaluation framework work evidenced.",title_match_strong
CAND_0050309,0.0,"Career is Graphic Designer, Marketing Manager, Civil Engineer, and Accountant at TCS (IT services), Dunder Mifflin (fictional), and Stark Industries (fictional), with skills limited to Excel, PowerPoint, and Marketing — no engineering or ML relevance.",low_behavioral
CAND_0050428,0.0,"Titled Civil Engineer and Mechanical Engineer at Hooli, but career descriptions reveal sales and customer support roles; Kubeflow listed as 'advanced' for 42 months is inconsistent with non-technical job descriptions and there is no IR, ranking, or ML production work.",low_behavioral
CAND_0050452,0.2,"8 years of full-stack/backend engineering with only self-learner AI exposure (side-project RAG), no production IR or ranking experience, and two roles at fictional companies (Initech, Dunder Mifflin) that undermine credibility.",random
CAND_0050454,1.0,"Built semantic search with sentence-transformers + FAISS at Rephrase.ai, owned learning-to-rank evolution at Uber, holds BM25 expert and Qdrant advanced skills with 55+ months, and has an IIT Kanpur PhD — directly aligned with every core requirement.",top_retrieval_bm25
CAND_0050741,0.0,"Entire 11-year career is non-technical (marketing, operations, HR, content writing) at IT-services firms (Infosys, TCS) with RAG listed as only 8 months advanced — a classic anti-persona with zero production engineering or ML depth.",top_anti_persona_sim
CAND_0050827,0.4,"Strong data-engineering background at product companies (Swiggy, Meesho, upGrad) with lightweight ML (XGBoost/sklearn), but no production embedding-based retrieval, ranking systems, or evaluation metric ownership (NDCG/MRR/MAP).",top_retrieval_bm25
CAND_0050876,0.8,"Owned a learning-to-rank layer at Freshworks and built a 10M-user recommendation system with sentence-transformer embeddings at Yellow.ai, with expert-level Sentence Transformers and Qdrant skills backed by Stanford + IIT Kharagpur credentials.",top_retrieval_dense
CAND_0050898,0.2,"Backend/cloud engineer with only self-learner AI exposure; current role at Infosys (IT services) and prior roles at Pied Piper and Dunder Mifflin (fictional companies), with no production ML, embeddings, or IR ranking experience.",random
CAND_0050901,0.2,"Only 2.8 years of experience in full-stack web development with no AI/ML production work; one role at fictional Stark Industries and another at Cognizant (IT services), with skills entirely in web frameworks and no ranking or retrieval exposure.",title_mismatch
CAND_0050922,0.0,"8.7-year career consists entirely of marketing, brand design, and business analyst roles at fictional companies (Dunder Mifflin, Wayne Enterprises) and IT-services (TCS), with no engineering or ML depth whatsoever.",title_match_strong
CAND_0050946,0.2,"Spent 51 months as a .NET Developer at Mphasis (IT services) doing Android development, with only a self-learner AI summary and Vector Search listed at intermediate level for 28 months — no production IR, ranking, or embedding system evidence.",top_retrieval_dense
CAND_0050972,0.0,"10.7-year career is entirely project management, HR, and brand/business analyst roles at Dunder Mifflin (fictional), Infosys (IT services), and similar non-technical firms with zero engineering or ML credentials.",honeypot_flagged
CAND_0050976,0.0,"Career is entirely non-technical (Project Manager at Infosys, Marketing Manager at fictional Dunder Mifflin) with zero ML, IR, or engineering depth; skills are beginner-level unrelated tools.",random
CAND_0051004,0.8,"Led keyword-to-embedding-retrieval migration at CRED (product company), built RAG pipelines with OpenAI embeddings + Pinecone at Niramai, strong NLP/semantic search skills, and IIT Kanpur tier_1 education — directly matches core JD requirements for production IR experience.",top_retrieval_bm25
CAND_0051008,0.0,"Entire career is in non-technical marketing, HR, and content writing roles across TCS and fictional Initech with beginner-only skills and no engineering or ML work whatsoever.",random
CAND_0051028,0.2,"8.7 years of web/backend/DevOps engineering (React, .NET, Java) with Qdrant listed as an advanced skill but no actual ML, ranking, or retrieval work in career history; also spent time at fictional Stark Industries.",tier1_education
CAND_0051039,0.0,Only role is operations/warehouse management at fictional Wayne Enterprises with no engineering or ML experience; AI interest is limited to online courses and skills are all beginner-level non-ML tools.,title_match_strong
CAND_0051041,0.0,"13+ years spent in operations, HR, and business analyst roles at TCS and fictional Wayne Enterprises with no production ML or engineering work; paper AI credentials (PhD, M.Tech) from tier_4 colleges are unsupported by any matching experience.",top_anti_persona_sim
CAND_0051070,0.0,"Career consists entirely of mechanical engineering, graphic design, and business analyst roles at Infosys, Globex, and Wipro with no ML or IR work and only beginner web/database skills.",title_match_strong
CAND_0051164,0.0,"Only 1.1 years of experience as Operations Manager at fictional Wayne Enterprises doing enterprise sales with no engineering, ML, or IR background.",random
CAND_0051292,0.8,"Owned ranking layer evolution from scoring function to LTR model at Freshworks (SaaS product company), built semantic search with sentence-transformers and FAISS at Vedantu, and deployed RAG with Pinecone — directly matching the JD's core requirements for production IR and ranking systems.",top_retrieval_dense
CAND_0051310,0.4,"Advanced Vector Search and Elasticsearch skills with 3.5 years at Haptik (Conversational AI product company), but actual career work is time-series forecasting rather than ranking/retrieval, and experience depth is below the 5-year threshold for this role.",random
CAND_0051378,0.2,"8 years of backend/mobile experience but current role is at fictional company Dunder Mifflin, zero production ML/IR experience, and AI exposure is limited to a self-described small RAG side project with online courses only.",random
CAND_0051411,0.2,"7 years as a Java/cloud backend engineer with no production ML or IR work, a stint at Cognizant (IT services), and current role at fictional Stark Industries — AI exposure is only self-learner level with no ranking or retrieval systems.",random
CAND_0051515,0.2,"Full-stack background with most career at IT-services firms (Capgemini, Accenture, Infosys) and no substantive production ML or IR experience — Kubeflow and Reinforcement Learning skills listed but career descriptions show mobile/DevOps work, not ML ranking.",random
CAND_0051592,0.0,"Accountant/marketing-manager profile with only 3 years at Infosys in a non-technical accounting role, zero ML or engineering experience, and no foundation for production AI work.",consulting_only
CAND_0051593,0.6,"3.7 years as AI Specialist at Zomato with hands-on production recommendation systems using collaborative filtering, and strong skills in PyTorch, scikit-learn, FAISS, and RAG — but only 3.7 years total and no explicit NDCG/evaluation framework ownership or hybrid retrieval experience weakens the fit.",top_retrieval_bm25
CAND_0051615,0.8,"Search Engineer at Meta with direct ownership of e-commerce ranking evolution from hand-tuned scoring to learning-to-rank, plus sentence-transformers, Milvus, vector search, and fine-tuning LLM skills from IIIT Hyderabad (tier_1) — limited to 4.6 years total and only 11 months at Krutrim beyond Meta keeps it from a perfect score.",top_retrieval_bm25
CAND_0051630,0.8,"6 years ML engineer with production learning-to-rank ownership at Razorpay and semantic search with sentence-transformers and FAISS at InMobi, expert-level Information Retrieval and OpenSearch skills, and demonstrated evaluation rigor — tier_2 education and no explicit NDCG metric ownership prevents a perfect score.",top_retrieval_bm25
CAND_0051657,0.0,"Marketing Manager/Operations Manager career at fictional companies (Initech, Dunder Mifflin) with zero engineering or ML work — AI curiosity is limited to ChatGPT experimentation for productivity, making this a non-fit honeypot profile.",title_mismatch
CAND_0051758,0.2,"Entire 9.8-year career spent at IT-services firms (Wipro, Tech Mahindra, TCS) doing .NET/mobile/full-stack work with no product ML experience and only beginner-level AI-adjacent skills, matching the JD's explicit disqualifier for consulting-only backgrounds.",consulting_only
CAND_0051807,0.0,"Accountant/Customer Support profile with roles at fictional companies (Wayne Enterprises, Hooli) in operations, sales, and support — no engineering or ML background whatsoever despite a listed PhD in AI.",random
CAND_0051816,0.2,"9.7 years in backend/QA/DevOps engineering with a Stanford PhD but zero production ML or IR experience; AI exposure is limited to self-learner RAG side projects and online courses, with no embeddings, vector search, or ranking work in career history.",tier1_education
CAND_0051819,0.0,"Career history as graphic designer, civil engineer, and accountant at TCS, Wipro, and the fictional company Dunder Mifflin with zero ML, IR, or engineering relevance to the role.",random
CAND_0051898,0.0,"Operations and HR management background with no engineering or ML production experience; only AI exposure is experimenting with ChatGPT for productivity, and the profile is fundamentally a non-technical business role.",top_anti_persona_sim
CAND_0051962,0.2,"3.4 years as a full-stack software engineer at TCS and a SaaS company with no production ML/IR work; AI experience is self-learner only (online courses, OpenAI API, small RAG side project) with no embeddings, ranking, or search systems in production.",top_retrieval_dense
CAND_0051975,0.0,"Customer support team lead and content writer at fictional company Dunder Mifflin with a marketing manager summary and no ML, IR, or technical engineering experience whatsoever.",random
CAND_0051999,0.0,"13+ year career entirely in marketing, HR, operations, and sales roles at multiple fictional companies (Initech, Pied Piper) with no ML or engineering background despite a nominal IIT Guwahati M.E. in Data Science.",random
CAND_0052010,0.2,"3.9 years in frontend/full-stack engineering at fictional company Dunder Mifflin with self-learner AI exposure only; despite advanced Diffusion Models skill listed, no production IR, retrieval, or ranking systems work is present in the career history.",random
CAND_0052029,0.0,"Business analyst and HR manager roles at fictional Stark Industries and Wipro with no engineering depth; AI interest is recent and consists only of online RAG/vector-database courses and LangChain experimentation, not production work.",top_anti_persona_sim
CAND_0052057,0.0,"7.7 years as a civil engineer and operations manager with a marketing manager summary and no ML, NLP, IR, or AI skills — cloud tools (GCP, Snowflake) listed but with no ML application context.",title_match_strong
CAND_0052092,0.2,"7.1 years of backend/DevOps/QA engineering across Swiggy, TCS, and Hooli with strong software fundamentals but no production ML or IR experience; AI knowledge is self-learner level only with no embeddings, ranking, or search system work demonstrated.",top_retrieval_dense
CAND_0052108,0.0,"Career spans a Graphic Designer role at TCS and a Sales Executive role in manufacturing with no ML, IR, or software engineering experience; skills (Content Writing, Node.js) are entirely non-relevant to ranking or retrieval systems.",random
CAND_0052119,0.0,"Operations Manager at TCS for 38 months with a marketing-focused summary and skills limited to ETL, SQL, and Accounting — no ML, NLP, or IR experience whatsoever.",consulting_only
CAND_0052160,0.2,"Primarily IT-services background (Capgemini, TCS) with one role at Pied Piper (fictional company flag); skills are DevOps/backend (dbt, CI/CD, FastAPI) with no demonstrated IR, ranking, or embeddings experience despite a CS/Data Science education.",random
CAND_0052195,0.4,"Has advanced Sentence Transformers experience (59 months) and built production recommendation features at Haptik, but the primary career focus is computer vision (ResNet fine-tuning, CNN) at PolicyBazaar and Sarvam AI — the JD explicitly flags CV-without-IR as a negative signal and no vector DB or evaluation framework experience is evidenced.",top_retrieval_bm25
CAND_0052221,0.2,"Only 1.2 years of experience as a Cloud Engineer in manufacturing with self-learner-level AI exposure (RAG side project) and no production ML, ranking, or retrieval work.",random
CAND_0052276,0.2,"2.7 years of experience split between frontend/devops work, with a role at Wayne Enterprises (fictional company flag); skills list Diffusion Models and Databricks but no IR, ranking, embeddings, or evaluation framework experience is demonstrated.",random
CAND_0052328,0.8,"6.5 years with expert-level Learning to Rank (44 months), Vector Search, and OpenSearch skills earned at Amazon (product company) plus Observe.AI, including hands-on RAG pipeline with Pinecone embeddings and production ML orchestration — closely matching the JD's core requirements for hybrid retrieval and ranking system ownership.",top_retrieval_bm25
CAND_0052335,0.8,"6.4 years with expert Learning to Rank (49 months) and Sentence Transformers (43 months), directly owned the e-commerce ranking layer evolution from hand-tuned scoring to LTR at Aganitha, and built semantic search with FAISS plus RAG with Pinecone at Wysa — covering nearly all of the JD's hard requirements.",top_retrieval_bm25
CAND_0052353,0.2,"4.9 years mostly at Infosys (IT services, 51 months) with generic backend/mobile work; while BM25 appears as an intermediate skill (35 months), there is no evidence of production IR system ownership, embeddings, vector DBs, or evaluation framework experience.",top_retrieval_dense
CAND_0052378,0.0,Non-technical Project Manager/Graphic Designer career split between Initech and Dunder Mifflin (both fictional companies) with content writing and SEO background and no engineering or ML experience.,random
